ECG_peaks,mean_rr_interval,handGSR_peaks,handGSR_mean_peak_interval,handGSR_mean_peak_diff,handGSR_has_peaks,footGSR_peaks,footGSR_mean_peak_interval,footGSR_mean_peak_diff,footGSR_has_peaks,RESP_mean_rr,EMG_rms,HR_mean,HR_std,HR_rmssd,HR_min,HR_max,Stress_Binary,Drive,Window_Start
66,0.9042183622828786,0,60.0,0.0,0,0,60.0,0.0,0,2.7557603686635948,0.184742,64.95161290322581,7.408860038896843,1.4565837318611303,48.0,79.0,no,drive05,66960
66,0.9101736972704715,0,60.0,0.0,0,0,60.0,0.0,0,2.4486803519061584,0.186164,64.42043010752688,7.442872886477024,1.543764149819883,48.0,81.0,no,drive05,67425
65,0.9213709677419355,0,60.0,0.0,0,0,60.0,0.0,0,2.2116129032258063,0.186278,65.052688172043,5.9838868117538455,1.2921056987360344,56.0,81.0,no,drive05,67890
67,0.9032258064516131,0,60.0,0.0,0,0,60.0,0.0,0,2.166253101736973,0.188457,65.90860215053763,5.5059333765577065,1.217030213415421,58.0,84.0,no,drive05,68355
68,0.8791526239768898,0,60.0,0.0,0,0,60.0,0.0,0,2.3387096774193545,0.188555,67.86989247311828,4.641706326648269,1.170134269571956,60.0,84.0,no,drive05,68820
68,0.8810784785748675,0,60.0,0.0,0,0,60.0,0.0,0,2.6422287390029324,0.186723,67.61505376344086,4.508795376793858,1.1019114423107563,59.0,80.0,no,drive05,69285
66,0.9171215880893301,0,60.0,0.0,0,0,60.0,0.0,0,2.35752688172043,0.186531,65.16344086021505,4.708851992281363,1.1159861954229524,57.0,80.0,no,drive05,69750
65,0.9334677419354839,0,60.0,0.0,0,0,60.0,0.0,0,2.224516129032258,0.183934,63.64408602150537,3.4593169306972875,1.138427521988219,57.0,72.0,no,drive05,70215
67,0.8905180840664713,0,60.0,0.0,0,0,60.0,0.0,0,1.986651835372636,1.288447,66.37096774193549,6.937587827907273,1.2183561955193511,57.0,88.0,no,drive05,70680
71,0.8414746543778803,0,60.0,0.0,0,0,60.0,0.0,0,2.0593548387096776,1.290083,70.8021505376344,8.12017239202858,1.368175893110494,58.0,88.0,no,drive05,71145
71,0.847926267281106,0,60.0,0.0,0,0,60.0,0.0,0,3.2599620493358636,0.208089,70.41827956989248,6.812408764097505,1.424074114252774,60.0,87.0,no,drive05,71610
68,0.8868560423688013,0,60.0,0.0,0,0,60.0,0.0,0,2.8451612903225807,0.20905,66.38924731182796,5.537661133665546,1.337945020680533,58.0,77.0,no,drive05,72075
64,0.9349718381976448,0,60.0,0.0,0,0,60.0,0.0,0,2.2655086848635233,0.229209,64.14301075268817,4.068496799087527,1.0671733636852596,58.0,75.0,no,drive05,72540
65,0.9233870967741936,0,60.0,0.0,0,0,60.0,0.0,0,2.541374474053296,0.235133,64.29569892473118,3.586666286280148,1.039064744659958,57.0,73.0,no,drive05,73005
64,0.9349718381976446,0,60.0,0.0,0,0,60.0,0.0,0,2.422043010752688,0.213189,64.05591397849463,4.587159787638914,1.2045839966360008,55.0,75.0,no,drive05,73470
62,0.9709148598625066,0,60.0,0.0,0,0,60.0,0.0,0,2.0345622119815667,0.201653,61.71827956989247,4.767067722880476,1.0906195590603314,54.0,75.0,no,drive05,73935
63,0.9562955254942767,0,60.0,0.0,0,0,60.0,0.0,0,2.312258064516129,0.195986,60.543010752688176,4.369097193952883,1.1341646205190097,54.0,73.0,no,drive05,74400
64,0.9400921658986175,0,60.0,0.0,0,0,60.0,0.0,0,2.248138957816377,0.19135,61.53978494623656,4.184074769191151,1.1198377554329035,55.0,73.0,no,drive05,74865
62,0.9709148598625066,0,60.0,0.0,0,0,60.0,0.0,0,1.957730812013348,0.208295,61.30537634408602,4.169947927562188,1.0960345393817483,53.0,76.0,no,drive05,75330
62,0.9751454257006875,0,60.0,0.0,0,0,60.0,0.0,0,2.1146953405017923,0.206595,61.55483870967742,5.018643010033437,1.368962427175523,52.0,76.0,no,drive05,75795
62,0.9550502379693284,0,60.0,0.0,0,0,60.0,0.0,0,2.3440860215053765,0.186102,62.623655913978496,4.6543169428161475,1.312767477486466,52.0,72.0,no,drive05,76260
80,0.7496937525520619,8,5.649769585253456,1.3844285714285662,1,7,5.666666666666667,0.7136666666666681,1,3.346774193548387,0.170167,80.0752688172043,6.88513524146975,1.7111047426321808,67.0,99.0,no,drive06,0
77,0.7792869269949068,6,10.96774193548387,0.5840000000000016,1,3,23.70967741935484,1.170500000000008,1,3.669354838709677,0.172174,76.83763440860216,5.807344515176952,1.6671330527932746,67.0,94.0,no,drive06,465
79,0.7576509511993385,5,10.629032258064516,0.28374999999999906,1,3,12.806451612903226,0.14600000000000024,1,3.3548387096774195,0.17027,79.26236559139785,7.703230909624097,2.166880561328048,68.0,128.0,no,drive06,930
79,0.7584780810587263,5,11.725806451612902,0.4944999999999934,1,1,60.0,0.0,0,3.564516129032258,0.164527,78.89784946236558,8.178472640415604,2.2210946786623813,63.0,128.0,no,drive06,1395
79,0.761786600496278,6,5.974193548387097,0.4169999999999943,1,2,11.096774193548388,0.594000000000001,1,3.7161290322580647,0.163066,78.3989247311828,7.124922102930616,1.5482897957783994,63.0,94.0,no,drive06,1860
82,0.7279968140183194,10,5.96415770609319,1.2314444444444455,1,3,19.935483870967744,1.2799999999999936,1,3.3951612903225805,0.169948,81.89677419354838,7.268438941611615,1.6841565270930934,63.0,95.0,no,drive06,2325
79,0.7593052109181141,8,5.36405529953917,1.3132857142857117,1,4,7.827956989247311,0.6233333333333264,1,3.268817204301075,0.176017,78.9483870967742,8.015141757857013,1.7865060523643779,62.0,95.0,no,drive06,2790
75,0.796861377506539,4,17.483870967741936,1.3629999999999949,1,2,6.387096774193548,0.0869999999999942,1,3.2867383512544803,0.183171,75.05483870967743,5.656113185910877,1.5120613037959239,62.0,86.0,no,drive06,3255
82,0.7327757865392276,6,8.141935483870968,0.9146000000000019,1,2,8.64516129032258,2.126000000000017,1,3.3092979127134727,0.203522,80.26129032258065,7.316758378802549,1.2921056987360344,67.0,96.0,no,drive06,3720
85,0.7066052227342552,11,5.238709677419355,1.0742000000000005,1,5,11.419354838709676,0.9597500000000105,1,3.129032258064516,0.212387,84.27956989247312,8.7005939624188,2.6686393851403936,58.0,128.0,no,drive06,4185
82,0.7295898048586222,9,5.0,0.7808749999999997,1,4,12.27956989247312,0.7393333333333354,1,2.957555178268251,0.245361,82.60860215053764,9.30484503131404,2.7162153115953642,58.0,128.0,no,drive06,4650
80,0.7554103715802367,7,8.666666666666666,0.5888333333333206,1,4,11.655913978494624,0.5816666666666661,1,2.8794567062818333,0.265651,79.25483870967741,7.716105432049354,1.875282540606725,59.0,99.0,no,drive06,5115
81,0.7435483870967743,9,6.056451612903226,0.6083749999999958,1,4,12.408602150537634,0.5226666666666682,1,2.7838709677419353,1.160531,82.17096774193548,11.50744574897601,2.490023149541578,59.0,120.0,no,drive06,5580
83,0.7191188040912668,6,9.212903225806452,1.3480000000000056,1,2,34.96774193548387,0.6219999999999999,1,3.096774193548387,1.24288,85.37204301075269,10.347784195739246,2.330127481417174,63.0,120.0,no,drive06,6045
81,0.7346774193548389,7,6.946236559139785,0.8921666666666738,1,3,17.967741935483872,0.6624999999999953,1,3.3738140417457303,0.676898,81.46021505376343,5.950786336129706,1.665518082877463,65.0,95.0,no,drive06,6510
80,0.7513270722743979,8,6.202764976958525,0.7251428571428641,1,4,9.483870967741936,0.5026666666666645,1,2.821731748726655,0.833779,79.75806451612904,7.176167584451936,2.490455407708109,64.0,118.0,no,drive06,6975
82,0.7319792911190762,8,6.9308755760368665,0.9997142857142859,1,4,15.354838709677418,0.7609999999999987,1,3.075268817204301,0.838245,81.85161290322581,7.895794619122282,2.5737768422270992,64.0,118.0,no,drive06,7440
86,0.6990512333965846,11,4.948387096774194,0.9939999999999977,1,6,9.35483870967742,0.5853999999999985,1,3.596774193548387,0.648682,86.63440860215054,8.330517734541916,2.6247148596991465,72.0,126.0,no,drive06,7905
85,0.7035330261136714,9,5.669354838709678,0.8104999999999962,1,5,11.322580645161292,0.5352499999999963,1,3.588709677419355,0.620576,86.11075268817204,8.266371340097495,2.4809283307123815,72.0,126.0,no,drive06,8370
84,0.720559657986786,6,8.348387096774193,0.38159999999999855,1,3,20.903225806451616,0.25199999999999945,1,3.5483870967741935,0.609947,82.03118279569892,5.687762348804511,1.5775606245782097,67.0,93.0,no,drive06,8835
83,0.7238394964594808,6,8.72258064516129,0.3712000000000055,1,3,13.967741935483872,0.10550000000000337,1,3.294354838709677,0.605834,82.45806451612903,6.783983708970681,2.072164175515694,67.0,104.0,no,drive06,9300
83,0.7199055861526359,6,9.509677419354839,0.5897999999999949,1,3,22.612903225806452,0.2405000000000094,1,3.5,0.624969,83.39569892473118,6.7047072852080145,2.199177848140134,59.0,104.0,no,drive06,9765
83,0.7238394964594809,4,10.38709677419355,0.6196666666666543,1,2,22.0,0.42400000000001065,1,3.9769585253456223,0.633088,82.85591397849463,6.471334016227995,1.8408122885272988,59.0,97.0,no,drive06,10230
83,0.7167584579071599,3,21.451612903225808,1.7005000000000003,1,1,60.0,0.0,0,4.078341013824884,0.639983,83.47849462365592,7.098998103812121,1.731429221039774,60.0,97.0,no,drive06,10695
86,0.7013282732447819,6,9.058064516129033,1.2772000000000099,1,2,7.096774193548387,0.1489999999999906,1,3.8064516129032255,0.647903,84.50537634408602,8.420690922427523,2.327816534224193,60.0,124.0,no,drive06,11160
83,0.7261998426435878,7,9.000000000000002,0.8116666666666732,1,2,42.645161290322584,0.5620000000000045,1,3.83410138248848,0.656321,82.16129032258064,8.690360897489587,2.3076136444322435,55.0,124.0,no,drive06,11625
81,0.7419354838709677,7,8.365591397849462,1.590333333333333,1,2,25.35483870967742,0.4490000000000063,1,3.20303605313093,0.586287,80.91290322580645,8.777411451352481,1.859140859718694,55.0,101.0,no,drive06,12090
85,0.7058371735791092,9,5.798387096774194,1.3822499999999978,1,4,8.172043010752688,1.3303333333333294,1,2.2704714640198516,0.641812,84.59032258064516,10.907771369075709,1.9195330433241693,59.0,107.0,no,drive06,12555
85,0.7066052227342552,10,6.200716845878137,0.7086666666666593,1,6,10.632258064516128,0.5415999999999985,1,2.15136476426799,0.554025,84.93333333333334,9.462538854718693,1.78198133580645,59.0,107.0,no,drive06,13020
104,0.5718759787034138,16,3.741935483870967,1.6721333333333301,1,14,4.1439205955334995,0.8673846153846145,1,1.0992087644552648,6.383893,106.93333333333334,15.821105634959423,1.3904177687236117,60.0,130.0,stressed,drive06,13950
113,0.5316820276497695,21,2.9161290322580644,1.038850000000004,1,13,4.413978494623656,0.7363333333333353,1,1.0799999999999998,6.227055,123.21505376344086,13.545105422664234,3.9459480382215446,100.0,212.0,stressed,drive06,14415
118,0.5067548938516679,18,3.0853889943074004,1.0070000000000008,1,14,3.71712158808933,1.0945384615384621,1,1.6021505376344087,3.534455,125.33548387096774,12.140810456032568,4.173188294123946,107.0,212.0,stressed,drive06,14880
120,0.49932230956898876,17,3.3548387096774195,0.8419999999999971,1,16,3.6731182795698922,0.9000000000000002,1,1.903225806451613,2.052658,121.56881720430107,4.5611844927977225,1.9739967270943275,103.0,143.0,stressed,drive06,15345
116,0.5166900420757363,15,3.8617511520737327,0.7655714285714271,1,12,5.2434017595307925,0.9982727272727291,1,2.1433691756272397,1.006704,116.84838709677419,5.787790502766969,1.4413544640599902,103.0,132.0,stressed,drive06,15810
115,0.5195246179966043,12,4.997067448680351,0.9963636363636378,1,14,3.90074441687345,0.7131538461538448,1,1.8306451612903225,0.791541,115.61290322580645,4.566432592850064,0.9721637004615817,103.0,126.0,stressed,drive06,16275
112,0.5329845975007265,13,4.483870967741935,0.8312499999999979,1,14,4.138957816377172,0.6409230769230747,1,1.6736242884250474,0.767767,112.42150537634409,7.5858363983725825,1.318086488584338,93.0,126.0,stressed,drive06,16740
104,0.5750078296273098,16,3.5440860215053767,0.5427333333333242,1,13,3.4677419354838714,0.5551666666666669,1,1.842741935483871,1.316897,104.12795698924731,6.324366015936017,1.316860931379691,93.0,126.0,stressed,drive06,17205
100,0.6008471814923428,18,3.381404174573055,0.6002941176470591,1,22,2.71889400921659,0.44642857142857345,1,1.5004135649296941,1.262772,99.73118279569893,7.717094256407956,2.1260089101174566,71.0,114.0,stressed,drive06,17670
97,0.6196236559139786,15,3.6267281105990783,0.581500000000006,1,22,2.528417818740399,0.4673333333333344,1,1.3017921146953404,0.755577,96.8021505376344,7.7754504553620585,2.276145780148219,71.0,114.0,stressed,drive06,18135
97,0.6182795698924732,13,4.231182795698925,0.5550833333333342,1,17,3.205645161290322,0.6976250000000009,1,1.664516129032258,0.762301,96.9763440860215,7.833583585791582,1.7339142301708022,75.0,126.0,stressed,drive06,18600
105,0.5700992555831265,16,3.8021505376344087,0.5083999999999956,1,22,2.737327188940092,0.6583809523809521,1,1.7701612903225805,0.756306,104.69354838709677,10.030794589518871,1.8875833588191147,81.0,128.0,stressed,drive06,19065
108,0.5571299366897801,14,3.736972704714641,0.5165384615384545,1,21,2.6322580645161286,0.6025999999999982,1,1.5832606800348734,0.933804,107.45698924731182,6.076995187200721,1.3451663655958126,93.0,128.0,stressed,drive06,19530
103,0.5812776723592663,11,5.348387096774194,0.5131000000000004,1,20,2.8794567062818337,0.5314210526315762,1,1.5937227550130777,0.828011,102.03225806451613,6.072415354245622,1.43761553567623,72.0,116.0,stressed,drive06,19995
93,0.6423562412342217,9,7.07258064516129,0.5243750000000033,1,15,3.0184331797235022,0.6663571428571421,1,1.7614858260019548,0.610034,92.53763440860214,11.036653633970552,2.035476527307184,68.0,109.0,stressed,drive06,20460
85,0.7012288786482335,6,8.180645161290323,0.9585999999999952,1,8,6.857142857142857,1.2744285714285744,1,1.6280834914611007,0.927696,86.38709677419355,9.926430730889674,2.673072678725387,65.0,130.0,stressed,drive06,20925
95,0.6280027453671928,10,5.620071684587813,0.8647777777777743,1,12,4.598240469208211,0.8450909090909093,1,1.435483870967742,1.226935,94.33655913978495,10.565904639388576,2.283699904313212,65.0,130.0,stressed,drive06,21390
101,0.590967741935484,10,6.100358422939069,0.7597777777777703,1,13,4.553763440860215,0.6986666666666665,1,1.6774193548387097,0.991426,101.01505376344086,4.793340950759477,0.8561812228315839,90.0,109.0,stressed,drive06,21855
106,0.5683563748079877,9,7.056451612903225,0.7623749999999945,1,14,3.9999999999999996,0.7136153846153845,1,1.6982922201138517,1.305347,104.65376344086022,5.974903771930116,0.8116482452750865,91.0,116.0,stressed,drive06,22320
108,0.555924027735906,11,4.67741935483871,0.643999999999999,1,18,3.2561669829222013,0.627470588235294,1,1.5534804753820033,1.309042,107.36989247311828,5.10857985750257,1.29543372922915,94.0,124.0,stressed,drive06,22785
104,0.5762605699968684,10,5.85663082437276,0.5803333333333383,1,17,3.298387096774194,0.7242500000000003,1,1.5832606800348736,1.127259,104.03548387096774,6.050844518703551,1.3598898201427494,89.0,124.0,stressed,drive06,23250
97,0.6155913978494625,9,6.89516129032258,0.44812500000000377,1,14,4.287841191066998,0.8118461538461546,1,1.5297113752122244,2.812454,97.7752688172043,8.436991716768043,1.8478160384487228,72.0,111.0,stressed,drive06,23715
99,0.6056616194865043,10,5.455197132616487,0.6180000000000017,1,14,4.173697270471464,0.6280000000000018,1,1.2991202346041055,2.771916,99.06666666666666,8.979059669297385,1.8411046433752514,72.0,116.0,stressed,drive06,24180
107,0.5623858794887402,11,5.851612903225806,0.6744999999999952,1,22,2.688172043010753,0.5408571428571444,1,1.13151364764268,1.636002,105.8763440860215,5.003953229659083,0.8797445563297446,93.0,116.0,stressed,drive06,24645
108,0.5583358456436539,12,4.891495601173021,0.4788181818181792,1,23,2.5659824046920825,0.47295454545454535,1,1.1797235023041477,2.346167,106.67311827956989,4.775455611545134,0.8779072875864606,89.0,116.0,stressed,drive06,25110
100,0.5962854349951126,11,5.24516129032258,0.849299999999996,1,14,4.049627791563275,0.9756923076923075,1,1.371342835708927,2.442886,100.48602150537634,8.449617811524249,1.4676269811728466,80.0,114.0,stressed,drive06,25575
98,0.6139008979048887,11,5.251612903225807,0.6670000000000008,1,16,3.436559139784946,0.6624666666666683,1,1.3963133640552994,3.234031,97.95268817204301,7.220186626692464,1.7973188978774424,80.0,114.0,stressed,drive06,26040
105,0.5732009925558313,15,3.7557603686635943,0.26092857142857107,1,16,3.5870967741935487,0.35866666666666497,1,1.139784946236559,6.024509,106.36559139784946,16.6692589035081,3.5893935369922185,77.0,181.0,stressed,drive06,26505
107,0.5599513085818625,18,3.3017077798861485,0.16264705882352817,1,15,4.15668202764977,0.2617857142857137,1,1.2762973352033662,5.418433,108.73225806451613,15.617963611632053,3.4211084135378935,77.0,181.0,stressed,drive06,26970
101,0.590967741935484,13,4.672043010752687,0.17958333333333196,1,11,5.006451612903225,0.2684999999999987,1,1.7134724857685006,1.082945,101.0720430107527,5.6638993671463504,0.8254561318561666,88.0,112.0,stressed,drive06,27435
94,0.636836628511967,8,7.622119815668201,0.19971428571428734,1,7,7.494623655913979,0.26166666666666655,1,1.5309503051438533,0.224839,94.0010752688172,4.778198576816989,1.0270821483721952,85.0,104.0,stressed,drive06,27900
91,0.6580645161290324,5,13.032258064516128,0.22074999999999745,1,6,9.93548387096774,0.2516000000000014,1,1.5884917175239752,0.220827,90.90430107526882,4.063803345363035,1.1155038153721373,80.0,101.0,stressed,drive06,28365
93,0.6416549789621319,6,10.683870967741935,0.3802000000000049,1,6,9.703225806451613,0.3128,1,1.2622720897615707,0.514996,93.03978494623657,6.601688278447786,1.2941867206976512,80.0,111.0,stressed,drive06,28830
94,0.6409989594172738,7,8.290322580645162,0.40266666666666,1,9,6.185483870967742,0.43137500000000095,1,1.056152927120669,0.543819,93.08602150537635,8.909166373006125,1.7388735945506848,66.0,111.0,stressed,drive06,29295
91,0.6616487455197134,7,7.677419354838709,0.7349999999999935,1,7,7.623655913978493,0.7666666666666679,1,1.13151364764268,1.672716,90.34516129032258,8.76651763390677,1.7311183440786473,66.0,109.0,stressed,drive06,29760
84,0.7158958414302372,8,7.152073732718894,0.5714285714285727,1,4,14.86021505376344,0.7930000000000009,1,1.120347394540943,1.71392,82.43655913978495,10.78941919915547,1.9515112412859543,57.0,107.0,stressed,drive06,30225
79,0.7601323407775022,8,6.202764976958525,0.06314285714285603,1,6,7.04516129032258,0.106199999999997,1,1.194206714944042,0.616356,77.37096774193549,6.861221569740111,1.987040900255845,57.0,88.0,stressed,drive06,30690
81,0.731451612903226,5,10.20967741935484,0.1864999999999949,1,5,12.048387096774194,0.06199999999999811,1,1.23422159887798,0.729725,81.8505376344086,6.196272269157472,1.6262777538341093,69.0,99.0,stressed,drive06,31155
82,0.7232178414974115,5,11.983870967741936,0.24474999999999458,1,4,12.688172043010752,0.2026666666666681,1,1.2137096774193548,0.748336,82.53655913978494,7.867126170463161,1.8384717760886904,60.0,99.0,stressed,drive06,31620
84,0.7120093276331133,8,7.078341013824884,0.21842857142857497,1,5,11.17741935483871,0.17024999999999985,1,1.2987377279102383,0.646133,83.91935483870968,8.160022639444085,1.707956433171038,60.0,99.0,stressed,drive06,32085
91,0.6602150537634409,10,5.96415770609319,0.19133333333332653,1,4,13.483870967741936,0.18200000000000563,1,1.4921422663358146,0.643212,89.70860215053763,6.478585998552503,1.1622886742651675,66.0,103.0,stressed,drive06,32550
97,0.6182795698924731,9,5.5,0.3058750000000049,1,7,6.279569892473117,0.3243333333333302,1,1.5832606800348734,0.842848,96.39569892473118,5.912478402124632,0.8274098769130979,82.0,109.0,stressed,drive06,33015
